Id,SalePrice_pred
1846,146026.91
1847,185972.92
1848,28050.43
1849,122443.99
1850,113554.0
1851,131096.16
1852,115387.18
1853,96733.64
1854,167370.01
1855,157931.99
1856,209711.61
1857,145377.78
1858,164305.0
1859,114870.57
1860,152174.89
1861,113632.64
1862,306314.25
1863,304752.42
1864,304767.18
1865,348723.03
1866,349563.45
1867,222631.7
1868,282375.23
1869,203409.37
1870,217024.8
1871,270762.36
1872,180596.38
1873,216633.91
1874,155795.28
1875,201470.5
1876,197056.89
1877,202002.11
1878,206616.48
1879,131046.42
1880,148985.44
1881,234660.24
1882,239555.49
1883,182626.96
1884,206167.27
1885,244124.68
1886,287523.86
1887,214726.36
1888,248822.34
1889,175232.08
1890,88168.71
1891,138107.28
1892,80978.14
1893,125490.82
1894,108488.64
1895,130375.28
1896,118536.15
1897,104586.67
1898,107357.03
1899,175062.02
1900,162462.84
1901,183290.15
1902,177317.52
1903,233585.44
1904,179705.22
1905,210837.98
1906,139300.57
1907,222299.97
1908,114984.19
1909,141896.78
1910,124257.55
1911,236086.77
1912,304479.87
1913,144368.38
1914,73090.46
1915,325389.12
1916,2361.97
1917,228563.15
1918,144506.16
1919,164644.68
1920,161363.93
1921,378946.58
1922,346234.63
1923,237355.85
1924,217032.95
1925,214682.44
1926,381299.85
1927,126128.99
1928,152016.96
1929,121704.48
1930,131055.9
1931,136213.07
1932,129963.3
1933,204514.58
1934,178406.27
1935,167213.91
1936,199962.3
1937,176709.18
1938,170777.84
1939,280095.0
1940,221494.57
1941,173560.4
1942,180294.33
1943,242178.1
1944,396665.17
1945,411077.5
1946,129282.79
1947,359635.02
1948,167919.23
1949,232441.07
1950,181393.62
1951,224366.96
1952,192130.34
1953,159810.07
1954,187569.82
1955,123369.02
1956,278140.6
1957,154485.9
1958,251894.1
1959,136307.34
1960,106255.94
1961,119306.92
1962,92418.12
1963,108126.58
1964,100277.57
1965,146479.8
1966,143780.83
1967,299722.74
1968,410346.29
1969,394910.35
1970,409179.69
1971,456156.46
1972,369992.37
1973,298715.37
1974,353601.39
1975,475569.34
1976,275816.38
1977,354680.57
1978,358191.7
1979,309617.02
1980,200387.85
1981,340267.08
1982,214720.67
1983,202203.47
1984,190789.4
1985,231760.27
1986,206975.74
1987,206543.03
1988,173840.86
1989,195463.36
1990,209596.57
1991,220173.45
1992,214520.99
1993,168061.55
1994,234021.65
1995,185232.48
1996,296016.68
1997,358372.66
1998,318433.9
1999,309371.04
2000,330183.88
2001,288177.86
2002,266952.21
2003,255238.7
2004,271738.95
2005,244264.62
2006,216696.53
2007,254221.2
2008,219320.71
2009,197329.8
2010,196590.79
2011,150560.97
2012,179267.97
2013,173062.89
2014,179430.43
2015,196903.93
2016,188848.44
2017,190558.28
2018,113277.49
2019,134846.54
2020,91133.02
2021,95495.17
2022,185750.64
2023,138693.97
2024,314643.07
2025,361453.65
2026,171761.46
2027,156049.2
2028,168392.94
2029,170420.83
2030,263744.24
2031,241972.43
2032,274157.82
2033,252999.41
2034,176923.13
2035,231884.75
2036,196398.77
2037,198374.24
2038,326190.3
2039,216198.4
2040,297727.3
2041,306361.13
2042,212466.05
2043,170174.67
2044,182540.14
2045,192336.28
2046,137726.94
2047,149379.07
2048,144517.26
2049,131686.59
2050,162880.47
2051,108821.53
2052,134122.8
2053,144672.36
2054,79797.94
2055,162862.75
2056,147732.99
2057,112537.82
2058,196915.46
2059,126427.9
2060,168751.06
2061,190805.92
2062,122590.49
2063,121148.76
2064,129410.88
2065,117433.13
2066,175728.95
2067,113642.57
2068,138833.1
2069,84231.71
2070,106194.04
2071,78098.66
2072,141859.24
2073,138138.76
2074,143048.41
2075,157554.91
2076,125302.81
2077,150536.94
2078,126766.6
2079,140811.75
2080,128190.54
2081,124056.69
2082,143092.58
2083,148898.34
2084,108321.3
2085,117963.61
2086,120216.12
2087,127263.32
2088,84396.36
2089,69432.78
2090,124796.96
2091,92736.91
2092,128420.01
2093,152325.09
2094,108365.44
2095,129297.42
2096,88220.83
2097,96872.7
2098,153965.7
2099,39201.67
2100,58915.44
2101,108558.92
2102,137263.32
2103,89536.94
2104,133068.75
2105,137127.24
2106,15205.01
2107,196043.86
2108,115706.72
2109,103755.79
2110,111691.95
2111,144599.5
2112,134976.87
2113,120648.27
2114,132849.02
2115,163519.47
2116,125621.68
2117,152593.43
2118,130963.76
2119,109199.63
2120,116745.35
2121,106016.11
2122,110937.41
2123,83988.93
2124,178488.05
2125,132449.85
2126,146334.52
2127,180979.61
2128,126292.62
2129,70288.08
2130,140131.1
2131,143565.02
2132,108591.0
2133,130796.03
2134,120978.49
2135,110532.82
2136,63728.86
2137,114603.03
2138,141985.83
2139,147148.12
2140,138418.33
2141,179069.18
2142,120347.15
2143,143862.6
2144,113069.17
2145,141643.52
2146,186100.06
2147,149265.5
2148,127266.15
2149,135283.49
2150,225837.54
2151,126743.88
2152,170952.89
2153,188655.14
2154,87872.37
2155,129911.52
2156,260036.94
2157,217653.72
2158,225163.11
2159,223277.9
2160,181504.92
2161,234646.1
2162,358306.31
2163,344390.75
2164,241209.03
2165,187376.96
2166,165045.57
2167,224578.42
2168,193694.31
2169,193466.76
2170,213095.16
2171,174802.89
2172,151667.72
2173,185974.8
2174,219930.94
2175,256170.01
2176,299368.42
2177,230704.52
2178,215911.13
2179,140106.47
2180,236232.99
2181,199222.26
2182,219146.27
2183,191669.88
2184,124356.12
2185,136464.75
2186,130740.4
2187,149127.18
2188,154975.25
2189,322755.71
2190,58444.17
2191,55282.96
2192,77670.64
2193,122696.12
2194,94268.25
2195,76020.72
2196,115210.21
2197,98655.33
2198,158793.38
2199,185722.14
2200,140408.35
2201,163976.8
2202,199323.7
2203,161835.88
2204,178270.28
2205,142887.46
2206,161787.44
2207,224007.46
2208,233994.77
2209,233667.85
2210,115013.03
2211,120711.17
2212,125376.63
2213,109712.85
2214,160073.56
2215,102188.74
2216,149542.9
2217,47425.67
2218,96269.36
2219,84494.05
2220,14687.34
2221,326391.12
2222,307457.43
2223,270410.04
2224,207919.42
2225,126850.13
2226,181153.55
2227,194579.59
2228,290039.71
2229,234892.56
2230,165645.56
2231,217303.33
2232,188617.57
2233,181332.48
2234,252686.57
2235,242780.65
2236,244245.31
2237,296139.85
2238,199763.3
2239,124737.0
2240,160575.91
2241,135928.68
2242,118906.11
2243,128705.0
2244,104345.95
2245,110170.82
2246,140429.69
2247,119528.47
2248,126881.11
2249,111656.3
2250,126628.66
2251,104803.79
2252,177891.97
2253,167839.78
2254,180917.53
2255,194841.49
2256,175059.85
2257,218128.48
2258,156911.18
2259,174138.94
2260,128942.28
2261,236552.86
2262,249921.56
2263,388126.95
2264,423826.3
2265,174469.18
2266,333392.56
2267,374359.88
2268,439480.75
2269,156124.66
2270,181541.14
2271,198495.39
2272,182668.81
2273,152276.98
2274,172746.08
2275,151554.85
2276,190557.73
2277,185549.35
2278,156199.85
2279,134846.25
2280,122054.15
2281,149565.16
2282,154567.57
2283,109435.14
2284,132543.1
2285,141528.93
2286,119542.22
2287,390565.34
2288,297150.42
2289,324150.3
2290,425905.28
2291,352427.15
2292,420833.87
2293,438438.52
2294,398589.43
2295,425355.05
2296,263167.83
2297,382792.97
2298,384680.16
2299,356061.9
2300,333803.51
2301,334370.43
2302,260230.14
2303,254888.34
2304,250440.44
2305,201494.01
2306,202244.8
2307,212591.22
2308,213802.5
2309,311483.96
2310,203813.36
2311,214755.04
2312,167667.33
2313,178847.12
2314,180918.15
2315,174281.59
2316,206827.14
2317,191707.2
2318,181753.89
2319,180727.48
2320,178154.66
2321,240751.63
2322,197168.79
2323,198194.64
2324,188814.56
2325,202254.75
2326,173048.95
2327,203293.46
2328,217426.93
2329,188296.12
2330,186237.95
2331,339035.46
2332,411857.9
2333,331225.43
2334,297179.65
2335,320431.44
2336,318905.64
2337,214256.62
2338,255185.51
2339,232854.66
2340,380709.78
2341,210950.25
2342,240242.81
2343,228116.57
2344,243694.42
2345,237917.4
2346,211423.25
2347,203160.38
2348,238592.8
2349,196246.97
2350,306762.43
2351,281562.66
2352,256279.75
2353,261823.26
2354,145639.24
2355,152241.4
2356,162445.44
2357,189305.18
2358,192883.34
2359,126292.64
2360,112064.6
2361,145708.21
2362,235509.54
2363,155972.16
2364,176977.86
2365,213503.33
2366,186692.06
2367,210081.86
2368,213054.21
2369,191306.14
2370,168216.62
2371,166290.34
2372,208247.9
2373,295020.24
2374,311674.91
2375,235929.2
2376,268139.33
2377,314011.32
2378,151121.43
2379,217376.15
2380,156907.1
2381,165403.16
2382,205588.65
2383,189857.46
2384,223377.43
2385,162603.42
2386,126489.89
2387,131857.88
2388,102911.76
2389,115553.91
2390,144564.49
2391,137169.6
2392,116649.84
2393,160514.41
2394,144447.07
2395,208260.97
2396,138779.93
2397,208727.65
2398,136696.34
2399,61345.35
2400,71829.79
2401,127984.93
2402,140275.83
2403,136490.13
2404,155627.02
2405,155046.63
2406,133169.88
2407,122826.88
2408,138279.13
2409,111568.72
2410,185559.0
2411,111994.69
2412,153959.43
2413,127540.33
2414,186474.96
2415,127500.8
2416,127929.6
2417,129071.68
2418,128728.92
2419,121533.49
2420,120070.41
2421,167984.74
2422,97814.24
2423,113622.54
2424,155846.37
2425,215096.25
2426,128534.25
2427,129034.76
2428,183544.9
2429,111881.2
2430,135919.33
2431,99131.47
2432,150557.99
2433,154563.48
2434,147085.56
2435,163761.96
2436,121857.78
2437,101262.05
2438,115394.32
2439,91123.12
2440,123227.04
2441,87096.46
2442,94055.9
2443,142565.07
2444,110609.69
2445,79879.85
2446,141413.1
2447,183699.24
2448,127641.59
2449,117675.79
2450,144445.52
2451,101051.64
2452,201760.89
2453,96740.96
2454,111087.81
2455,112059.4
2456,150714.6
2457,129707.45
2458,141218.1
2459,111749.51
2460,154752.88
2461,142970.51
2462,141181.31
2463,135514.62
2464,174854.02
2465,123909.59
2466,122438.1
2467,144199.9
2468,66661.52
2469,63601.26
2470,207583.66
2471,235889.5
2472,167871.17
2473,120710.12
2474,68887.75
2475,211537.03
2476,109173.51
2477,110022.44
2478,147140.62
2479,106624.07
2480,154314.44
2481,119317.93
2482,119515.74
2483,104145.96
2484,125786.64
2485,127793.31
2486,141706.4
2487,190227.96
2488,160238.3
2489,151873.11
2490,142932.12
2491,98816.41
2492,188522.05
2493,147244.85
2494,145279.42
2495,100159.63
2496,234677.71
2497,153404.59
2498,111680.04
2499,71779.07
2500,109440.04
2501,137068.88
2502,141641.17
2503,83755.37
2504,202518.47
2505,211396.98
2506,242069.42
2507,263897.42
2508,240222.03
2509,215256.37
2510,206261.22
2511,179889.34
2512,224228.58
2513,217239.6
2514,330955.66
2515,146271.32
2516,176088.04
2517,151446.38
2518,156803.95
2519,232882.85
2520,208284.89
2521,191475.7
2522,218070.66
2523,119777.87
2524,137513.03
2525,138743.73
2526,147923.97
2527,126338.34
2528,137892.88
2529,175480.36
2530,143356.3
2531,255158.79
2532,218305.2
2533,203284.68
2534,238400.62
2535,268844.81
2536,226239.56
2537,234337.62
2538,180651.54
2539,194346.6
2540,181156.49
2541,183078.0
2542,174946.28
2543,133996.51
2544,110483.01
2545,131799.36
2546,126495.18
2547,141256.63
2548,157285.72
2549,139451.83
2550,561407.75
2551,148013.69
2552,126942.68
2553,44730.78
2554,84198.19
2555,89442.85
2556,82903.85
2557,106910.37
2558,176770.06
2559,150351.96
2560,157847.76
2561,159976.04
2562,161487.55
2563,164635.69
2564,216301.26
2565,170555.26
2566,154282.84
2567,141483.05
2568,197348.13
2569,206612.97
2570,115082.19
2571,195459.79
2572,152015.76
2573,205062.9
2574,303669.39
2575,136978.08
2576,139344.63
2577,164522.47
2578,94158.73
2579,30209.18
2580,127128.68
2581,133692.92
2582,133916.36
2583,264463.19
2584,150431.84
2585,177548.64
2586,198231.08
2587,185156.41
2588,131180.91
2589,153640.57
2590,202541.9
2591,260944.85
2592,215228.89
2593,244624.93
2594,187247.35
2595,228383.98
2596,274750.27
2597,213991.54
2598,278208.54
2599,361849.49
2600,204910.13
2601,160246.42
2602,71282.04
2603,89633.31
2604,87339.35
2605,69617.56
2606,138339.4
2607,219537.42
2608,201572.92
2609,172781.24
2610,112410.58
2611,141071.01
2612,152562.44
2613,130807.7
2614,115273.55
2615,159969.2
2616,155183.86
2617,195571.07
2618,234426.34
2619,200176.63
2620,191733.65
2621,174972.93
2622,186375.45
2623,228662.39
2624,264805.64
2625,298164.94
2626,170979.6
2627,195067.43
2628,455870.62
2629,489071.03
2630,371425.51
2631,436357.16
2632,410634.64
2633,321209.26
2634,435300.56
2635,156421.17
2636,181207.0
2637,216771.2
2638,263175.61
2639,171287.15
2640,150136.03
2641,98312.99
2642,161994.08
2643,114387.43
2644,122210.75
2645,111382.41
2646,91436.97
2647,108690.63
2648,149350.44
2649,161037.45
2650,145184.71
2651,139713.51
2652,368469.46
2653,263124.97
2654,276326.78
2655,410955.25
2656,326053.76
2657,353416.85
2658,326888.78
2659,336676.48
2660,358258.55
2661,357326.35
2662,388924.08
2663,272935.81
2664,307618.57
2665,324099.53
2666,285538.47
2667,173018.36
2668,180151.91
2669,183393.91
2670,259550.89
2671,181887.38
2672,188805.69
2673,199483.94
2674,197834.61
2675,180108.66
2676,196202.17
2677,195958.98
2678,241556.82
2679,294450.62
2680,307543.79
2681,418413.17
2682,331010.7
2683,491119.16
2684,345802.78
2685,342566.38
2686,246724.54
2687,271962.62
2688,224800.82
2689,208626.88
2690,364190.22
2691,205176.31
2692,154999.22
2693,194913.65
2694,150382.6
2695,194701.17
2696,185077.13
2697,189853.35
2698,208656.87
2699,155285.64
2700,135567.43
2701,160457.65
2702,121113.3
2703,136514.29
2704,135886.46
2705,110688.9
2706,108579.54
2707,131692.33
2708,121334.24
2709,108100.52
2710,126865.83
2711,317936.49
2712,402640.63
2713,170736.1
2714,153303.43
2715,172613.29
2716,152090.98
2717,210435.01
2718,228510.48
2719,138051.88
2720,183243.52
2721,135136.78
2722,171662.93
2723,159264.71
2724,138484.64
2725,123693.17
2726,138880.94
2727,179563.41
2728,179222.74
2729,143640.13
2730,148984.21
2731,139094.08
2732,144804.18
2733,158153.97
2734,156851.89
2735,134043.14
2736,139805.11
2737,111827.11
2738,124334.24
2739,148505.35
2740,142376.94
2741,154736.22
2742,165319.19
2743,161250.58
2744,160153.04
2745,147365.75
2746,127774.7
2747,171101.52
2748,123255.47
2749,134269.05
2750,106970.24
2751,135450.19
2752,199131.5
2753,144278.01
2754,209602.77
2755,138811.63
2756,79418.69
2757,77629.92
2758,70243.79
2759,174045.39
2760,124776.37
2761,136439.65
2762,128785.48
2763,195282.5
2764,168567.66
2765,277737.6
2766,119579.25
2767,80944.17
2768,118686.75
2769,137118.92
2770,152685.11
2771,109879.95
2772,113396.78
2773,169606.62
2774,146780.58
2775,108043.53
2776,140410.11
2777,140479.05
2778,120469.29
2779,125454.32
2780,93156.73
2781,85146.58
2782,91548.33
2783,86483.35
2784,120085.74
2785,137564.81
2786,47192.16
2787,121240.17
2788,59094.52
2789,173228.86
2790,82371.07
2791,113973.98
2792,70048.66
2793,139786.94
2794,92698.84
2795,126168.61
2796,96068.18
2797,221779.09
2798,126726.09
2799,111968.81
2800,81712.41
2801,113555.73
2802,131719.19
2803,169280.16
2804,144004.64
2805,104054.39
2806,78130.38
2807,170766.62
2808,152251.1
2809,125162.83
2810,129139.84
2811,165536.49
2812,171056.07
2813,147851.33
2814,142545.3
2815,108943.31
2816,192092.13
2817,147157.78
2818,134128.19
2819,175449.09
2820,136661.31
2821,121923.97
2822,177765.47
2823,317091.9
2824,170803.63
2825,160464.75
2826,135458.46
2827,135178.33
2828,241910.08
2829,218755.26
2830,215475.48
2831,187370.9
2832,223166.32
2833,312086.05
2834,226095.43
2835,229022.17
2836,200434.03
2837,163638.62
2838,157274.42
2839,182924.17
2840,201067.27
2841,200321.0
2842,223794.99
2843,163365.23
2844,176124.87
2845,136882.74
2846,207150.02
2847,205134.23
2848,209302.58
2849,204809.13
2850,266536.15
2851,223804.29
2852,228294.32
2853,225669.76
2854,144439.47
2855,199090.82
2856,194590.69
2857,197665.66
2858,206773.68
2859,86805.45
2860,102932.41
2861,135432.05
2862,180609.07
2863,122593.79
2864,239608.55
2865,140701.19
2866,126377.97
2867,94498.2
2868,69008.28
2869,101372.23
2870,110427.61
2871,87023.05
2872,20926.65
2873,84636.63
2874,142841.99
2875,116225.98
2876,179557.36
2877,152228.52
2878,177398.74
2879,112211.97
2880,98567.79
2881,137777.8
2882,189260.0
2883,198955.72
2884,206938.89
2885,200870.76
2886,240369.12
2887,124343.45
2888,145926.06
2889,49989.64
2890,83715.56
2891,145034.04
2892,62545.96
2893,111472.79
2894,7593.29
2895,336331.79
2896,291617.49
2897,209832.02
2898,130647.51
2899,216238.61
2900,154153.77
2901,208770.32
2902,201296.5
2903,297229.99
2904,332747.14
2905,94561.47
2906,205012.25
2907,117262.53
2908,124797.34
2909,127801.58
2910,74545.01
2911,74293.18
2912,149271.3
2913,75848.92
2914,72256.99
2915,85745.87
2916,79835.06
2917,176681.58
2918,113778.61
2919,215083.36
